8,10639587731859144,-7182,-9395,71,199675,6522299,1089,3685,9231,3841,7060,5949
8,10639588243855073,-7182,-9395,70,169644,5479571,1919,3088,9315,5696,5450,6151
61,10639588334516004,27169,15,395,183928,2713359,9700,1686,1745,9478,2526,1941
8,10639588755851139,-7182,-9396,70,150761,3513539,806,1558,9844,3836,2091,8994
8,10639589267847214,-7182,-9396,71,168861,4667473,2179,1166,9689,6764,1051,7289
8,10639589779843556,-7181,-9395,72,235636,7717630,3154,1702,9335,7773,2603,5726
8,10639590291839563,-7182,-9396,73,235211,4641154,34,629,9980,251,-222,9994
8,10639590803835984,-7182,-9396,72,224011,4516202,448,249,9986,1712,-1568,9726
13,10639590934749974,25840,-5706,839,192061,1312915,-1715,2853,9429,-4713,6879,5518
8,10639591315831768,-7182,-9396,72,213227,5525301,2267,1112,9675,6712,1324,7293
8,10639591827827996,-7182,-9396,72,228778,5949634,2336,-235,9720,6537,-2304,7207
8,10639592339824277,-7182,-9396,73,249207,7400465,2838,-1212,9511,6772,-4126,6091
8,10639592851820272,-7182,-9396,74,252132,6359638,-1682,-555,9841,-5930,-3345,7323
61,10639593214478326,27170,15,396,152297,2028200,9814,1915,10,9391,3094,1493
8,10639593363816407,-7182,-9396,73,243564,5436247,-1326,-74,9911,-5218,-2069,8275
8,10639593875812650,-7182,-9396,73,223039,4408180,-539,-107,9984,-2759,-2343,9321
8,10639594387808920,-7182,-9396,74,249619,5993858,-1849,-204,9825,-6289,-2141,7473
8,10639594899804861,-7182,-9396,75,282183,5810474,-1112,1266,9856,-3993,2979,8670
8,10639595411800940,-7182,-9396,74,254821,5260285,-1275,1260,9837,-4481,2748,8506
13,10639595505704755,25839,-5707,840,212222,1612724,-2899,2024,9353,-7834,3612,5056
8,10639595923797188,-7182,-9396,74,238869,4614677,-1120,346,9930,-4154,-668,9071
8,10639596435793259,-7182,-9396,72,150935,2688300,177,-61,9998,1050,-2994,9483
8,10639596947789436,-7182,-9396,72,148001,2708963,224,-352,9991,1104,-4000,9098
8,10639597459785548,-7182,-9396,73,191769,3254976,-71,376,9992,6,-492,9987
8,10639597971781797,-7182,-9396,73,212593,3788807,-793,401,9960,-3131,-277,9492
61,10639598094440669,27170,15,397,113496,1178305,9811,492,1868,9248,1161,3622
8,10639598483777988,-7182,-9396,73,191597,3718008,932,-462,9945,4074,-3294,8517
8,10639598995773885,-7182,-9396,72,161753,4269988,1982,-1649,9661,5810,-5655,5853
8,10639599507770158,-7182,-9396,72,168591,4267006,-1435,-1707,9748,-4783,-6233,6185
8,10639600019766469,-7182,-9396,72,165140,5174627,-3394,-489,9393,-8538,-2159,4735
13,10639600076659537,25839,-5707,841,213913,1404988,-2834,1678,9441,-7713,2620,5800
8,10639600531762487,-7182,-9397,72,159256,4700588,-2805,-1536,9474,-7272,-4719,4983
8,10639601043758663,-7182,-9397,73,189127,4769308,-1696,-1945,9661,-4771,-6347,6078
8,10639601555754703,-7182,-9397,74,207516,5312590,-2304,-1500,9614,-6410,-4813,5977
8,10639602067750824,-7182,-9397,70,90502,3866794,413,-5737,8179,1543,-9647,2129
8,10639602579746902,-7181,-9397,69,85027,6245394,6817,-7124,1662,7649,-6422,-479
61,10639602974403171,27171,15,399,97702,827674,9978,-402,516,9272,-811,3655
8,10639603091743134,-7181,-9397,70,77606,5057529,6691,-5981,4409,8262,-5630,157
8,10639603603739137,-7181,-9397,70,62203,3902776,5703,-7559,3214,6858,-7258,-522
8,10639604115735401,-7182,-9397,70,63294,3707964,-5735,-5526,6046,-8280,-5598,304
8,10639604627731619,-7182,-9397,72,137102,7188027,-6453,-1540,7482,-9699,-1621,1812
13,10639604647615069,25838,-5707,838,181065,2483073,-5984,3040,7412,-9424,3138,1157
8,10639605139727599,-7182,-9397,72,110296,1872463,-1814,-1023,9780,-6650,-946,7407
8,10639605651723885,-7181,-9397,72,104451,1704666,728,-450,9963,5953,2389,7671
8,10639606163720213,-7181,-9397,72,101461,4138569,4554,-2154,8638,9561,-1790,2319
8,10639606675716031,-7181,-9397,71,118170,8622838,8852,-4035,2312,9600,-2790,-180
8,10639607187712137,-7181,-9397,71,68044,4059296,7405,-5513,3842,9042,-4245,-460
8,10639607699708393,-7182,-9397,71,78495,5102782,-7603,-900,6432,-9972,516,535
61,10639607854365459,27172,16,406,93192,778773,6579,-2223,7195,-95,-5273,8496
8,10639608211704654,-7182,-9397,71,111019,8121666,-8943,899,4381,-9844,1734,284
8,10639608723700652,-7182,-9397,73,124967,7275134,-7293,1278,6721,-9614,2477,1196
13,10639609218570334,25839,-5707,838,156211,1474371,-4532,4162,7882,-7715,6190,1468
8,10639609235697074,-7182,-9397,73,101877,3674846,-4178,1848,8894,-7780,5689,2663
8,10639609747692901,-7181,-9397,72,71225,1569480,-2029,-3932,8967,-4327,-8478,3065
8,10639610259689147,-7181,-9397,73,93504,3071034,-2894,-4657,8362,-5486,-8020,2358
8,10639610771685303,-7182,-9397,73,133658,6679944,-6645,1116,7388,-9504,2644,1636
8,10639611283681361,-7182,-9397,74,146267,6807190,-5932,2380,7690,-8629,4658,1957
8,10639611795677662,-7181,-9397,74,107768,2832529,-2846,2091,9355,-4265,8145,3931
8,10639612307673551,-7181,-9397,73,81923,1999141,-3045,1863,9340,-3825,8631,3294
61,10639612734327603,27171,14,399,56041,943601,4308,-7626,-4824,-5902,-8031,814
8,10639612819669798,-7182,-9397,74,132768,5079941,-5359,1838,8240,-8657,4340,2491
8,10639613331665897,-7182,-9397,73,138263,6665809,-7146,774,6952,-9751,1607,1522
13,10639613789525586,25838,-5708,836,154597,2395330,-7737,3330,5388,-9703,2384,-383
8,10639613843662179,-7182,-9397,72,106223,5489338,-8323,-71,5541,-9972,459,573
8,10639614355658567,-7182,-9397,72,93103,4059816,-7878,-680,6120,-9973,-269,680
8,10639614867654367,-7181,-9397,72,78382,1071901,-4652,-297,8846,-8335,2776,4775
8,10639615379650400,-7181,-9397,73,108357,3647992,-5182,2793,8083,-6445,7281,2332
8,10639615891646599,-7182,-9397,73,104756,3000428,-5735,1126,8113,-8759,4007,2684
8,10639616403642830,-7181,-9398,73,99869,2021455,-5024,394,8637,-8645,3069,3978
8,10639616915638979,-7181,-9398,72,69889,1725793,-6979,368,7151,-9484,3087,718
8,10639617427635218,-7182,-9398,71,115229,6994485,-9749,2096,746,-9539,2857,-912
61,10639617614289587,27172,15,403,34570,931613,3471,-4009,8477,-8885,-1086,4456
8,10639617939631122,-7182,-9398,71,115776,6749840,-9668,2365,963,-9426,3218,-881
13,10639618360480788,25838,-5709,839,122994,651900,-4487,4375,7792,-5385,8423,192
8,10639618451627387,-7182,-9398,71,116972,6576730,-9879,1294,849,-9789,1821,-924
8,10639618963623610,-7182,-9398,72,107853,5354083,-9058,-2966,3023,-9036,-4268,-349
8,10639619475619582,-7182,-9398,71,88697,3972115,-9885,-954,-1168,-9632,-1017,-2485
8,10639619987615693,-7181,-9398,69,89812,2576907,-5453,1328,-8276,-2312,4861,-8427
8,10639620499611963,-7181,-9398,68,116501,6545498,2765,-2379,-9310,8767,-2259,-4246
8,10639621011608084,-7180,-9398,68,137168,9092659,5125,-2211,-8296,9351,-1663,-3127
8,10639621523604164,-7181,-9398,68,108206,7534758,5211,-462,-8522,9455,451,-3223
8,10639622035600375,-7180,-9398,69,115004,8690231,6452,622,-7614,9526,1453,-2672
61,10639622494251925,27173,16,407,36357,673669,6155,-4534,6445,-8259,-2405,5098
8,10639622547596660,-7180,-9398,68,139776,9954821,6848,-2009,-7003,9588,-1339,-2504
13,10639622931436050,25838,-5710,840,104359,230271,-4478,2026,8708,-3530,-9283,-1161
8,10639623059592646,-7181,-9398,70,47058,3516251,1457,-9143,-3778,5984,-7538,-2712
8,10639623571588713,-7181,-9398,70,46557,2155553,-9244,-3575,-1324,-8794,-3414,-3316
8,10639624083584903,-7181,-9398,68,92840,3693044,1777,-1791,-9676,7804,-1334,-6107
8,10639624595580969,-7180,-9398,66,140378,6676898,4040,-1689,-8989,8911,-1316,-4341
8,10639625107577159,-7180,-9399,66,167510,8653631,4502,-3936,-8014,8201,-4542,-3479
8,10639625619573383,-7180,-9399,67,140282,9493239,7206,-3449,-6014,9418,-2581,-2151
8,10639626131569335,-7180,-9399,68,125392,9557617,8827,-1388,-4488,9874,-48,-1581
8,10639626643565428,-7180,-9399,68,117117,7938603,8093,-2316,-5397,9739,-1010,-2032
8,10639627155561815,-7180,-9399,68,74491,4491764,7415,-3288,-5847,9495,-1555,-2722
61,10639627374214179,27173,17,409,52134,1504822,-4234,861,9018,-9255,2057,3177
13,10639627502391212,25838,-5711,836,73005,412691,-4989,2029,8425,3425,-7652,-5449
8,10639627667557842,-7180,-9398,69,60209,4598144,9835,-692,-1669,9759,1763,-1280
8,10639628179553924,-7181,-9398,70,35811,2221563,3499,4451,8242,2769,9585,672
8,10639628691550292,-7181,-9398,70,44145,1127181,-663,-99,9977,-6130,6920,3811
8,10639629203546288,-7180,-9398,69,25459,1212625,704,-9961,-520,-3227,-8789,-3512
8,10639629715542280,-7180,-9398,68,121365,8446328,8652,1401,-4812,9431,2803,-1785
8,10639630227538559,-7180,-9398,68,111288,7597855,8488,2580,-4612,8948,4083,-1800
8,10639630739534814,-7180,-9398,68,107293,4874169,6315,-3094,-7109,8644,-3389,-3713
8,10639631251530755,-7180,-9398,68,113713,5748283,7153,-3397,-6105,8926,-3460,-2888
8,10639631763527579,-7180,-9398,66,143729,6690564,6542,-3028,-6929,8836,-3361,-3259
13,10639632073346467,25838,-5712,838,84567,1185550,-40,1441,9895,9578,-2844,-400
61,10639632254176535,27175,16,412,62117,1321574,-908,-7487,6566,-6990,-6442,3103
8,10639632275523146,-7179,-9399,65,194997,7271035,4939,-2775,-8239,7944,-4020,-4552
8,10639632787519249,-7180,-9399,67,128921,5330018,5213,-5106,-6836,6059,-7097,-3593
8,10639633299515703,-7180,-9399,68,97317,4646682,6321,-6756,-3794,5753,-7931,-1995
8,10639633811511547,-7179,-9398,69,93866,4810563,9032,-4283,237,9397,-3395,-385
8,10639634323507632,-7179,-9398,70,84555,4044314,9381,-1073,3290,9818,1760,700
8,10639634835503756,-7179,-9398,69,84749,4158504,9730,-726,2186,9759,2163,278
8,10639635347500179,-7179,-9398,69,80134,3586836,9814,-1657,959,9953,932,-230
8,10639635859496126,-7179,-9399,68,135804,7321286,9147,-3433,-2131,9545,-2792,-1039
8,10639636371492229,-7179,-9398,69,128404,7329721,9888,576,1375,9619,2726,166
13,10639636644301538,25839,-5711,838,61859,1509094,3255,4345,8397,9820,111,-1883
8,10639636883488355,-7179,-9398,69,86722,5304577,8485,5271,-452,4786,8762,-553
61,10639637134138725,27174,16,414,82542,1954051,-6326,-5957,4948,-8897,-4098,2007
8,10639637395484481,-7180,-9398,70,68404,5621481,1596,8011,5768,-4493,8882,955
8,10639637907480880,-7180,-9398,70,107540,8548018,-4771,4377,7620,-8639,4785,1569
8,10639638419476863,-7180,-9398,70,73502,3678551,465,2889,9562,-7531,5838,3032
8,10639638931472976,-7180,-9398,70,80807,4525596,1711,5881,7904,-3950,8934,2138
8,10639639443469157,-7180,-9397,71,137945,8848190,-1351,7179,6828,-4745,8627,1746
8,10639639955465278,-7180,-9398,71,138929,8318921,-3113,5290,7894,-7278,6491,2211
8,10639640467461469,-7180,-9398,70,78197,5681990,-3124,6376,7041,-7731,6188,1388
8,10639640979457451,-7179,-9398,69,64710,2606749,5258,5629,6376,1693,9645,2022
13,10639641215256762,25838,-5712,844,135793,463633,-1606,1573,9743,7411,-1725,6487
8,10639641491453728,-7179,-9398,70,103722,3013839,4780,3074,8227,5597,6947,4516
8,10639642003449920,-7179,-9398,71,108434,3545083,694,3801,9223,-4939,7399,4566
61,10639642014100664,27174,16,415,93561,2019035,-7029,-5306,4736,-9120,-3587,1988
8,10639642515445869,-7180,-9398,69,66264,6362132,-7344,571,6762,-9947,-537,873
8,10639643027442358,-7180,-9398,69,85286,8328699,-9008,1552,4054,-9983,383,429
8,10639643539438323,-7180,-9398,69,117492,9592060,-7822,4213,4588,-9480,3087,762
8,10639644051434647,-7180,-9398,69,72032,5813445,-7123,4919,5004,-9428,3266,660
8,10639644563430598,-7179,-9398,68,66667,4013513,9530,2656,1451,9823,1854,-235
8,10639645075426509,-7179,-9398,68,74802,4446747,8405,5332,956,8465,5311,-348
8,10639645587422650,-7179,-9398,68,60195,2995500,6877,6942,2123,6177,7861,-165
13,10639645786211882,25837,-5711,849,161198,451323,-2041,1815,9619,1140,2226,9682
8,10639646099418904,-7179,-9398,69,61046,2753198,8768,2869,3858,9830,1759,510
8,10639646611415018,-7179,-9398,69,36543,3825112,-7032,1854,6863,-9907,-1286,424
61,10639646894062906,27174,16,415,102748,2019035,-7275,-5176,4503,-9120,-3587,1988
8,10639647123411163,-7180,-9398,70,99643,7363794,-7025,3833,5996,-9648,2385,1101
8,10639647635407486,-7180,-9398,70,93193,5890473,-5935,3638,7178,-9579,2378,1607
8,10639648147403459,-7180,-9398,69,76573,6914919,-9389,213,3433,-9880,-1525,237
8,10639648659399636,-7180,-9398,68,85493,7855848,-9772,-1686,1287,-9595,-2811,-146
8,10639649171395664,-7180,-9398,69,60641,5256702,-9540,-101,2994,-9798,-1996,50
8,10639649683391938,-7179,-9397,69,59407,3015580,-4956,5512,6711,-8555,4984,1398
8,10639650195387969,-7179,-9397,69,65658,3919010,-6522,5415,5304,-9061,4153,800
13,10639650357167073,25838,-5712,846,85939,799972,-939,-59,9955,6960,-7082,-1180
8,10639650707384142,-7180,-9397,70,71964,4643419,-7845,4000,4737,-9731,2224,591
8,10639651219380677,-7179,-9397,70,57075,1410875,-3273,2712,9051,-9028,328,4287
8,10639651731376438,-7180,-9397,70,45408,2541577,-6253,-1042,7733,-8065,-5809,1094
61,10639651774025444,27175,16,417,99164,1681060,-6382,-5364,5522,-8809,-3978,2561
8,10639652243372703,-7180,-9397,70,62002,2692957,-6015,2272,7658,-9816,-94,1902
8,10639652755368760,-7180,-9397,71,64012,2680518,-5690,532,8205,-9240,-3092,2246
8,10639653267365102,-7180,-9397,68,96220,6775983,-9336,1994,-2973,-9893,477,-1372
8,10639653779361002,-7180,-9397,69,152500,10638169,-8660,4960,620,-9108,4121,-200
8,10639654291357292,-7180,-9397,70,131479,7934659,-7571,5793,3016,-8382,5433,448
8,10639654803353400,-7180,-9397,71,112884,5818624,-7262,5242,4446,-8591,5029,940
13,10639654928122149,25838,-5712,846,69990,395202,-2508,1571,9551,5048,-6162,-6044
8,10639655315349587,-7180,-9397,70,85026,4825013,-9484,1675,2691,-9951,-977,60
8,10639655827345655,-7180,-9397,69,43766,2631261,-9820,-1730,-744,-6362,-7510,-1763
8,10639656339341639,-7180,-9397,69,29198,2047893,-3934,-1561,-9059,4260,-7941,-4333
61,10639656653987438,27175,15,420,107699,1501492,-4865,-5777,6553,-7769,-5320,3365
8,10639656851337880,-7180,-9397,69,30816,2534026,-634,-2250,-9722,6267,-6828,-3753
8,10639657363334011,-7180,-9397,70,84494,4464060,-9183,3738,1300,-9747,2197,-399
8,10639657875330400,-7180,-9397,70,106889,5708657,-8628,4528,2244,-9265,3759,109
8,10639658387326237,-7180,-9397,71,95666,4578758,-8904,2093,4041,-9972,6,743
8,10639658899322481,-7180,-9397,72,113580,4670136,-7773,2230,5881,-9801,797,1813
8,10639659411318601,-7180,-9397,71,78990,2613842,-6596,6097,4393,-5837,8070,891
13,10639659499077234,25838,-5713,847,78883,946040,1398,2368,9614,9847,-368,-1701
8,10639659923314781,-7180,-9397,70,16185,2358483,-4064,1511,9010,8546,-5161,-566
8,10639660435310964,-7180,-9397,71,23992,1546414,-7129,1813,6773,7227,-6869,-754
8,10639660947306685,-7180,-9397,71,44830,1318011,-8132,423,5804,-3485,-9363,415
8,10639661459303265,-7180,-9397,70,23150,3993108,2738,-8900,-3643,7156,-6822,-1495
61,10639661533949613,27176,15,420,118775,1489878,-4360,-5816,6866,-7147,-5892,3767
8,10639661971299338,-7179,-9397,70,47479,6003670,7565,-6063,-2448,8439,-5255,-1070
8,10639662483295549,-7180,-9397,70,37949,4888833,6479,-6179,-4452,8214,-5495,-1525
8,10639662995291662,-7180,-9397,70,39717,4686940,7679,-2187,-6020,9300,-3152,-1884
8,10639663507287791,-7180,-9397,72,64592,4141571,4272,2344,8732,9854,635,1576
8,10639664019283820,-7180,-9397,73,118445,3466792,-2941,4655,8347,-2621,8716,4141
13,10639664070032921,25838,-5713,847,74905,945730,1953,1642,9668,9651,-1769,-1927
8,10639664531279970,-7181,-9397,73,133989,6304045,-7512,1089,6509,-9815,-328,1884
8,10639665043276181,-7180,-9397,72,86590,3940968,-8210,-286,5701,-9300,-3480,1172
8,10639665555272414,-7180,-9397,71,42075,5541545,9918,-1160,-517,9711,-2202,-911
8,10639666067268472,-7180,-9397,71,67910,7177233,9759,2159,302,9973,436,-586
61,10639666413912203,27176,14,420,128832,1685678,-3514,-7903,5017,-4853,-8347,2601
8,10639666579264802,-7180,-9397,71,29639,3739055,8963,3046,3220,9955,-560,-756
8,10639667091260844,-7180,-9397,73,83162,2105122,-5168,2557,8170,-8896,2460,3845
8,10639667603256934,-7181,-9396,75,179750,5211667,-3112,3684,8759,-5050,7175,4795
8,10639668115253187,-7181,-9397,75,145754,3172683,-3334,2468,9098,-6382,4426,6298
8,10639668627249372,-7181,-9397,75,146330,3849831,-4462,1664,8792,-8611,1215,4935
13,10639668640987727,25838,-5713,849,76128,973269,2258,310,9736,9077,-3821,-1728
8,10639669139245238,-7181,-9397,74,125708,3336607,-4909,2196,8430,-8725,2189,4366
8,10639669651241450,-7180,-9396,74,147805,8991170,4525,5374,7115,8340,5280,1594
8,10639670163237615,-7179,-9397,75,206046,13045306,6420,3092,7015,9484,2698,1661
8,10639670675233668,-7179,-9397,75,254087,18423449,8479,588,5267,9944,-21,1055
8,10639671187229698,-7179,-9397,75,242818,17759756,8942,-80,4475,9940,-711,819
61,10639671293874181,27177,16,424,111028,734869,-1220,-3967,9097,-3388,-3725,8639
8,10639671699226003,-7179,-9397,74,217984,15439886,9019,-11,4318,9943,-749,752
8,10639672211222022,-7179,-9396,76,216742,12396034,7404,2114,6380,9724,1705,1590
8,10639672723218276,-7180,-9396,76,203543,9043592,5582,3400,7568,8824,3999,2475
13,10639673211942787,25838,-5713,848,43760,810458,-835,-2875,9541,2592,-8153,-5177
8,10639673235214195,-7180,-9396,77,191885,4634394,2572,3167,9129,5737,5922,5657
8,10639673747210509,-7180,-9396,76,167136,2900296,1207,2957,9475,852,6113,7867
8,10639674259206777,-7180,-9396,77,228864,8668430,4827,3278,8120,8452,4268,3214
8,10639674771202857,-7180,-9396,78,257220,8486889,4042,3238,8554,7755,4868,4019
8,10639675283198894,-7180,-9396,76,191937,5505786,3055,4530,8375,4999,7622,4111
8,10639675795195113,-7180,-9396,75,198951,7578656,2589,6414,7221,2829,9243,2557
61,10639676173836334,27176,16,426,129160,1522097,-6130,-2745,7408,-9247,-458,3777
8,10639676307191199,-7180,-9396,76,206971,6793456,985,5972,7960,-519,9380,3425
8,10639676819187520,-7180,-9396,75,190525,6130845,209,6071,7943,-2682,9026,3365
8,10639677331183568,-7180,-9396,74,149039,2829673,3080,4341,8465,5678,6012,5621
13,10639677782898075,25838,-5713,847,25021,590051,-2074,6512,7299,1883,218,-9818
8,10639677843179713,-7180,-9396,75,142121,2753103,3354,4606,8217,6041,6214,4987
8,10639678355176142,-7180,-9396,75,137908,3106775,3822,5194,7641,6454,6731,3607
8,10639678867171995,-7180,-9396,76,164372,3999691,4454,3174,8371,8898,1515,4302
8,10639679379168335,-7180,-9396,78,228859,4384116,2853,2682,9201,6623,2703,6987
8,10639679891164196,-7181,-9395,77,217121,5280001,-188,4513,8921,-4849,7062,5158
8,10639680403160267,-7181,-9395,76,201246,9711249,-4352,4644,7712,-9234,3259,2022
8,10639680915156521,-7181,-9396,77,190744,7853010,-3793,3568,8536,-9514,1546,2659
61,10639681053798592,27175,17,427,124638,1440542,-6719,-2825,6846,-9402,-439,3377
8,10639681427152877,-7181,-9395,77,186264,8689269,-4746,3569,8045,-9705,1190,2092
8,10639681939148764,-7181,-9395,77,181850,6616068,-3487,3953,8497,-9342,2133,2857
13,10639682353853135,25838,-5713,847,16991,795339,6110,6200,4920,5889,-1482,-7944
8,10639682451145123,-7180,-9396,78,217148,7636525,4140,-394,9093,7507,-5600,3501
8,10639682963141085,-7180,-9396,77,150399,5454597,4555,-70,8901,7076,-6543,2663
8,10639683475137434,-7180,-9396,76,148441,3752493,4133,1920,8900,8566,-3524,3767
8,10639683987133569,-7181,-9395,78,171330,2869183,-150,1936,9809,-5931,-3677,7161
8,10639684499129411,-7181,-9395,78,193979,4160753,-1320,3165,9393,-8003,2313,5531
8,10639685011125749,-7181,-9396,77,136568,3450419,958,292,9949,-1044,-9048,4126
8,10639685523121834,-7181,-9396,77,143092,4175130,2249,-434,9734,2647,-8953,3581
61,10639685933760871,27174,16,434,213536,2143684,-5168,-3472,7824,-8122,-3700,4508
8,10639686035117887,-7181,-9395,77,158255,2625058,1670,1179,9788,2618,-6903,6744
8,10639686547113956,-7181,-9395,76,137340,2805955,2471,955,9642,4407,-7589,4792
13,10639686924807691,25838,-5711,846,22735,609862,-3111,8777,3641,7,1101,-9939
8,10639687059110163,-7181,-9396,74,72556,6527250,3007,-6866,6618,232,-9991,-343
8,10639687571106635,-7181,-9396,74,83543,6087087,1766,-5598,8095,-608,-9978,256
8,10639688083102554,-7181,-9396,74,122652,6024041,6862,-1043,7198,8257,-5564,921
8,10639688595098587,-7181,-9396,72,41405,5135641,3795,-8913,-2480,-925,-9644,-2473
8,10639689107094760,-7181,-9396,72,31951,4966445,-7426,-5743,3445,-6832,-7090,-1743
8,10639689619090844,-7181,-9395,73,40371,2834294,-77,-1171,9930,-5069,-8543,-1145
8,10639690131086966,-7181,-9396,74,71683,4688833,1800,-5203,8347,-841,-9964,97
8,10639690643083304,-7181,-9396,75,109490,6692128,3340,-5957,7303,2128,-9751,608
61,10639690813723130,27174,17,434,178361,1262149,-3952,-2105,8941,-7088,-650,7023
8,10639691155079292,-7181,-9396,75,97393,5360780,1640,-5283,8330,-349,-9963,779
13,10639691495763584,25838,-5712,848,52005,772473,358,-3062,9512,3635,-8619,-3533
8,10639691667075347,-7181,-9395,73,38492,3895273,-4653,-4474,7636,-7092,-6910,-1389
8,10639692179071456,-7181,-9395,73,46399,4551165,3449,-9382,-262,-219,-9697,-2431
8,10639692691067627,-7181,-9396,72,71832,5833397,3619,-8711,-3318,1093,-9590,-2613
8,10639693203063875,-7181,-9396,72,56757,4743996,3240,-8913,-3171,113,-9556,-2941
8,10639693715059976,-7181,-9396,72,63412,5140173,3337,-9343,-1246,552,-9713,-2311
8,10639694227056162,-7181,-9396,73,57479,4457320,3990,-9141,714,977,-9714,-2163
8,10639694739052321,-7181,-9395,74,49439,1273034,6109,-449,7903,8755,-4213,-2366
8,10639695251048498,-7181,-9395,73,32164,1264533,7834,-2137,5835,5254,-6635,-5325
61,10639695693685689,27175,18,438,181033,1191055,-3077,-309,9509,-4899,4042,7723
8,10639695763044490,-7181,-9396,72,59329,4665470,1237,-9445,-3042,-1848,-9395,-2880
13,10639696066719706,25838,-5712,849,53157,865697,963,-4316,8968,3792,-8664,-3248
8,10639696275040722,-7181,-9395,72,52534,3001031,7900,-4502,-4159,6448,-6052,-4667
8,10639696787037011,-7181,-9396,73,61443,3849233,7454,-6574,-1097,5612,-7739,-2931
8,10639697299033106,-7181,-9396,74,74795,4064715,6924,-5774,4324,6384,-7635,-969
8,10639697811029754,-7181,-9396,74,83745,3877123,5687,-5481,6132,5589,-8291,-62
8,10639698323025106,-7182,-9396,73,65973,4865149,-700,-9398,3344,-4381,-8910,-1185
8,10639698835021384,-7182,-9395,72,57970,6113592,-9415,-1699,-2909,-9750,-658,-2121
8,10639699347017545,-7182,-9395,73,59623,6161613,-9993,-315,-168,-9866,263,-1607
8,10639699859013769,-7182,-9395,73,37301,4059512,-8647,4831,1370,-8876,4084,-2125
8,10639700371009950,-7182,-9395,73,13301,1783011,-6303,-5656,5317,-8839,-1253,-4505
61,10639700573648203,27174,18,437,208387,1482268,-4113,-948,9065,-7191,1180,6847
13,10639700637673483,25837,-5710,843,73585,1259684,-2378,5850,-7753,-2989,4746,-8278
8,10639700883006119,-7182,-9395,72,22926,1270212,6844,-4489,-5744,3154,-2762,-9078
8,10639701395002273,-7181,-9395,72,60495,3205905,7479,-847,-6582,8548,367,-5176
8,10639701906998196,-7181,-9395,71,85221,3189207,4653,-1961,-8630,6709,-2205,-7079
8,10639702418994658,-7181,-9395,71,49593,1996748,5647,-1264,-8155,5811,206,-8135
8,10639702930990708,-7181,-9395,72,60545,2868586,6839,429,-7282,7687,2454,-5905
8,10639703442986864,-7181,-9396,69,156096,5659044,4538,-1729,-8741,7662,-2350,-5979
8,10639703954982679,-7181,-9396,69,175311,5761003,3262,-3021,-8956,5224,-5528,-6491
8,10639704466979035,-7181,-9396,70,129391,4537733,3624,-3771,-8522,4673,-6241,-6261
8,10639704978975030,-7181,-9396,70,124854,4389470,3905,-3826,-8372,4999,-6046,-6200
13,10639705208628997,25837,-5711,844,57495,1069103,-1586,-39,-9873,-1223,-2863,-9502
61,10639705453610711,27174,19,434,176183,1161785,-2966,493,9537,-3240,5876,7413
8,10639705490971146,-7182,-9396,71,101555,2889590,765,-1887,-9790,-3684,-1929,-9094
8,10639706002967316,-7182,-9396,73,53643,5207044,-8158,-3185,-4826,-9645,-1094,-2402
8,10639706514963183,-7182,-9396,74,50186,4707801,-7429,-6255,-2383,-9189,-3332,-2110
8,10639707026959836,-7182,-9396,72,68020,4283961,-4680,660,-8812,-8571,2736,-4363
8,10639707538955627,-7182,-9395,71,106052,6360911,-5198,2289,-8230,-8385,4009,-3687
8,10639708050951987,-7182,-9396,72,91426,5886906,-6524,-1085,-7500,-9415,-93,-3367
8,10639708562948133,-7182,-9396,73,51933,3233661,-5090,459,-8595,-8371,2746,-4729
8,10639709074944340,-7182,-9395,73,105454,8442060,-7977,5256,-2955,-8281,5391,-1529
8,10639709586940462,-7182,-9395,74,132793,10356536,-8484,5018,-1682,-8615,4958,-1091
13,10639709779584659,25837,-5711,844,84746,1343981,-3822,748,-9210,-5091,-1108,-8535
8,10639710098936609,-7182,-9395,74,138894,10257073,-8610,4273,-2757,-8910,4317,-1397
61,10639710333572958,27174,19,435,180928,1161785,-2990,664,9519,-3240,5876,7413
8,10639710610932612,-7183,-9395,74,182171,13190246,-9151,3179,-2476,-9442,3078,-1167
8,10639711122928792,-7183,-9395,74,163226,11186950,-8697,4250,-2507,-8937,4296,-1289
8,10639711634924906,-7182,-9395,73,128300,7075132,-7915,1957,-5788,-9311,2223,-2891
8,10639712146921150,-7182,-9396,72,135843,6198441,-6793,-58,-7337,-9153,-474,-3997
8,10639712658917728,-7182,-9395,72,118280,4094984,-5241,1562,-8371,-7469,2873,-5995
8,10639713170913471,-7182,-9395,72,108275,2574582,-2493,410,-9675,-1026,740,-9919
8,10639713682909589,-7182,-9396,73,97197,2528476,-1604,-752,-9841,2358,-2547,-9378
8,10639714194905644,-7182,-9395,72,117856,3254824,-3443,1873,-9199,-4021,4492,-7977
13,10639714350539330,25837,-5711,845,74345,1102730,-960,257,-9950,5,-1975,-9802
8,10639714706901798,-7182,-9395,73,142691,7157739,-7686,2045,-6061,-9215,2412,-3042
61,10639715213535205,27173,19,435,185726,1161785,-3012,827,9499,-3240,5876,7413
8,10639715218898149,-7182,-9395,74,134972,6815598,-8284,710,-5554,-9571,338,-2877
8,10639715730894173,-7182,-9395,74,141125,6811306,-8006,-391,-5977,-9415,-1266,-3121
8,10639716242890421,-7183,-9395,75,172690,10407305,-9620,103,-2726,-9894,-464,-1372
